#name (cmd = mergePeaks -d 200 Elba1_ChIPnexus_sumit_q10.bed Elba2_ChIPnexus_sumit_q5.bed Elba3_ChIPnexus_sumit_q10.bed Insv_ChIPnexus_sumit_q10.bed -venn chipseq_200_venn.txt)	chr	start	end	strand	Stat	Parent files	Total subpeaks	Elba1_ChIPnexus_sumit_q10.bed	Elba2_ChIPnexus_sumit_q5.bed	Elba3_ChIPnexus_sumit_q10.bed	Insv_ChIPnexus_sumit_q10.bed
Merged-chrX-22238616-1	chrX	22238516	22238716	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_14564	
Merged-chr3L-16688923-1	chr3L	16688823	16689023	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_7548	
Merged-chr3L-16835608-1	chr3L	16835508	16835708	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_7575	
Merged-chr3L-2483330-1	chr3L	2483230	2483430	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_5850a	
Merged-chr2R-15180407-1	chr2R	15180307	15180507	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_4656b	
Merged-chr2R-15180708-1	chr2R	15180608	15180808	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_4657a	
Merged-chr3R-15655572-1	chr3R	15655472	15655672	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10537	
Merged-chr3R-15750340-1	chr3R	15750240	15750440	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10551	
Merged-chr3R-15801717-1	chr3R	15801617	15801817	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10557	
Merged-chr3R-15883499-1	chr3R	15883399	15883599	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10575	
Merged-chr3R-16104378-1	chr3R	16104278	16104478	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10582	
Merged-chr3R-16153686-1	chr3R	16153586	16153786	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10591	
Merged-chr2R-6781572-1	chr2R	6781472	6781672	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3522	
Merged-chr2R-7025703-1	chr2R	7025603	7025803	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3532	
Merged-chr2R-7412488-1	chr2R	7412388	7412588	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3593	
Merged-chr2R-3376669-1	chr2R	3376569	3376769	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3051d	
Merged-chr3R-912757-1	chr3R	912657	912857	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_8650d	
Merged-chr3R-10112094-1	chr3R	10111994	10112194	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_9854a	
Merged-chr3L-6170689-1	chr3L	6170589	6170789	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6253a	
Merged-chr2L-22153241-2	chr2L	22153105	22153378	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	2			Elba3_ChIPnexus_peak_2660a,Elba3_ChIPnexus_peak_2660b	
Merged-chrX-3634764-1	chrX	3634664	3634864	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_12666b	
Merged-chr2L-22168617-1	chr2L	22168517	22168717	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2662c	
Merged-chr2L-10260054-1	chr2L	10259954	10260154	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_1300b	
Merged-chrX-6998472-1	chrX	6998372	6998572	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13024	
Merged-chrX-7015108-1	chrX	7015008	7015208	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13028	
Merged-chrX-7115527-1	chrX	7115427	7115627	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13035	
Merged-chr2L-21105420-1	chr2L	21105320	21105520	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2506c	
Merged-chrX-7265042-1	chrX	7264942	7265142	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13062	
Merged-chrX-7514303-1	chrX	7514203	7514403	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13075	
Merged-chr3L-17230357-1	chr3L	17230257	17230457	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_7608	
Merged-chr3L-4053997-1	chr3L	4053897	4054097	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6050	
Merged-chr3L-17839574-1	chr3L	17839474	17839674	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_7663	
Merged-chr3L-17899965-1	chr3L	17899865	17900065	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_7666	
Merged-chr3L-18017790-1	chr3L	18017690	18017890	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_7676	
Merged-chr4-845723-1	chr4	845623	845823	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_12100a	
Merged-chr3L-18139588-1	chr3L	18139488	18139688	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_7690	
Merged-chr3L-4277968-1	chr3L	4277868	4278068	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6091	
Merged-chr3R-18725045-1	chr3R	18724945	18725145	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10914a	
Merged-chr3R-18725373-1	chr3R	18725273	18725473	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10914c	
Merged-chr2L-19158593-1	chr2L	19158493	19158693	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2265b	
Merged-chr2R-7479880-1	chr2R	7479780	7479980	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3603	
Merged-chr3R-17044810-1	chr3R	17044710	17044910	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10698	
Merged-chr2R-7517253-1	chr2R	7517153	7517353	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3612	
Merged-chr2L-3000691-2	chr2L	3000534	3000849	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	2			Elba3_ChIPnexus_peak_361a,Elba3_ChIPnexus_peak_361b	
Merged-chr2L-16733663-1	chr2L	16733563	16733763	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2025	
Merged-chr2L-16772800-1	chr2L	16772700	16772900	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2032	
Merged-chrX-6162545-1	chrX	6162445	6162645	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_12910b	
Merged-chr2R-7763190-1	chr2R	7763090	7763290	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3648	
Merged-chr2L-16888495-1	chr2L	16888395	16888595	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2045	
Merged-chr2L-17171676-1	chr2L	17171576	17171776	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2054	
Merged-chr2L-17261780-1	chr2L	17261680	17261880	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2066	
Merged-chr2R-8032317-1	chr2R	8032217	8032417	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3676	
Merged-chr2L-17449406-1	chr2L	17449306	17449506	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2079	
Merged-chr3R-27602945-1	chr3R	27602845	27603045	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_11875b	
Merged-chr3R-16944607-2	chr3R	16944455	16944760	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	2			Elba3_ChIPnexus_peak_10676a,Elba3_ChIPnexus_peak_10676b	
Merged-chr3R-10134836-2	chr3R	10134704	10134968	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	2			Elba3_ChIPnexus_peak_9860a,Elba3_ChIPnexus_peak_9860b	
Merged-chr3R-12090019-1	chr3R	12089919	12090119	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10110a	
Merged-chrX-15488249-1	chrX	15488149	15488349	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13878f	
Merged-chrX-7719213-1	chrX	7719113	7719313	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13101	
Merged-chr2R-8311066-1	chr2R	8310966	8311166	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3714a	
Merged-chr2R-8318652-1	chr2R	8318552	8318752	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3716b	
Merged-chrX-8070760-1	chrX	8070660	8070860	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13160	
Merged-chrX-8172961-1	chrX	8172861	8173061	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13179	
Merged-chr3L-18297562-1	chr3L	18297462	18297662	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_7717	
Merged-chr3L-18324683-1	chr3L	18324583	18324783	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_7720	
Merged-chr3L-4625419-1	chr3L	4625319	4625519	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6133	
Merged-chr3L-4753626-1	chr3L	4753526	4753726	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6140	
Merged-chr3L-4816790-1	chr3L	4816690	4816890	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6142	
Merged-chr2L-6649111-1	chr2L	6649011	6649211	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_774c	
Merged-chr3L-5556825-1	chr3L	5556725	5556925	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6174	
Merged-chr3L-5600759-1	chr3L	5600659	5600859	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6182	
Merged-chr3L-19038509-1	chr3L	19038409	19038609	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_7793	
Merged-chr3L-5754056-1	chr3L	5753956	5754156	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6196	
Merged-chrU-8148470-3	chrU	8148269	8148693	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	3			Elba3_ChIPnexus_peak_12273a,Elba3_ChIPnexus_peak_12273b,Elba3_ChIPnexus_peak_12273c	
Merged-chr3L-21061013-1	chr3L	21060913	21061113	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_8105d	
Merged-chr3L-12258677-1	chr3L	12258577	12258777	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6916b	
Merged-chr2L-8517391-1	chr2L	8517291	8517491	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_1073a	
Merged-chr3R-17354811-1	chr3R	17354711	17354911	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10745	
Merged-chr3R-17408063-1	chr3R	17407963	17408163	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10757	
Merged-chr3R-17415627-1	chr3R	17415527	17415727	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10760	
Merged-chr2R-8323611-1	chr2R	8323511	8323711	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3717	
Merged-chr2R-8418425-1	chr2R	8418325	8418525	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3739	
Merged-chr3L-9857400-1	chr3L	9857300	9857500	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6671c	
Merged-chr3R-4000571-1	chr3R	4000471	4000671	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_9065b	
Merged-chr2R-8778600-1	chr2R	8778500	8778700	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3799	
Merged-chr2L-15478391-1	chr2L	15478291	15478491	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_1888c	
Merged-chr3R-8896039-1	chr3R	8895939	8896139	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_9710b	
Merged-chr3R-160074-1	chr3R	159974	160174	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_8519b	
Merged-chrX-2043704-1	chrX	2043604	2043804	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_12528b	
Merged-chrX-8584372-1	chrX	8584272	8584472	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13225	
Merged-chr2R-9389875-1	chr2R	9389775	9389975	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3889b	
Merged-chr3L-19540456-1	chr3L	19540356	19540556	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_7836	
Merged-chr3L-19561036-1	chr3L	19560936	19561136	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_7839	
Merged-chrX-21240613-1	chrX	21240513	21240713	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_14520b	
Merged-chr3L-6188728-1	chr3L	6188628	6188828	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6257	
Merged-chr3L-6211967-1	chr3L	6211867	6212067	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6261	
Merged-chr3L-19829667-1	chr3L	19829567	19829767	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_7880	
Merged-chr3L-6720440-1	chr3L	6720340	6720540	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6290	
Merged-chrX-11253177-1	chrX	11253077	11253277	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13485a	
Merged-chr3R-17704416-1	chr3R	17704316	17704516	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10803	
Merged-chr2R-15364696-2	chr2R	15364565	15364827	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	2			Elba3_ChIPnexus_peak_4686a,Elba3_ChIPnexus_peak_4686b	
Merged-chr2L-8543240-1	chr2L	8543140	8543340	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_1081a	
Merged-chr3R-20046769-1	chr3R	20046669	20046869	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_11087b	
Merged-chr3R-18183156-1	chr3R	18183056	18183256	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10839	
Merged-chr3R-18223474-1	chr3R	18223374	18223574	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10852	
Merged-chr3R-18554830-1	chr3R	18554730	18554930	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10897	
Merged-chr2R-8855960-1	chr2R	8855860	8856060	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3816	
Merged-chr2L-18968734-1	chr2L	18968634	18968834	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2225	
Merged-chr2L-18974666-1	chr2L	18974566	18974766	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2228	
Merged-chr2L-1752064-1	chr2L	1751964	1752164	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_223b	
Merged-chr3R-27749150-1	chr3R	27749050	27749250	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_11893a	
Merged-chr2L-19261106-1	chr2L	19261006	19261206	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2282	
Merged-chrX-17054090-1	chrX	17053990	17054190	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_14126a	
Merged-chr3R-27762261-1	chr3R	27762161	27762361	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_11895d	
Merged-chr2L-13813800-1	chr2L	13813700	13813900	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_1730b	
Merged-chr2R-3563981-1	chr2R	3563881	3564081	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3080b	
Merged-chrX-15607723-1	chrX	15607623	15607823	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13894b	
Merged-chr3R-206995-1	chr3R	206895	207095	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_8527a	
Merged-chr3R-1100424-1	chr3R	1100324	1100524	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_8688a	
Merged-chr3R-21924857-1	chr3R	21924757	21924957	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_11338a	
Merged-chr2L-21247662-1	chr2L	21247562	21247762	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2537b	
Merged-chr3L-6896842-1	chr3L	6896742	6896942	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6311	
Merged-chr3L-20015917-1	chr3L	20015817	20016017	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_7920	
Merged-chr3L-20025721-1	chr3L	20025621	20025821	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_7923	
Merged-chr3L-20122262-1	chr3L	20122162	20122362	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_7927	
Merged-chr3L-20160352-1	chr3L	20160252	20160452	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_7931	
Merged-chr3L-20219478-1	chr3L	20219378	20219578	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_7937	
Merged-chr3L-20223113-1	chr3L	20223013	20223213	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_7939	
Merged-chr3L-7149566-1	chr3L	7149466	7149666	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6332	
Merged-chr3L-7237007-1	chr3L	7236907	7237107	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6339	
Merged-chr3L-7316484-1	chr3L	7316384	7316584	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6344	
Merged-chr3L-20296464-1	chr3L	20296364	20296564	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_7958	
Merged-chr3L-20420786-1	chr3L	20420686	20420886	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_7988	
Merged-chr3L-1496590-2	chr3L	1496439	1496742	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	2			Elba3_ChIPnexus_peak_5731a,Elba3_ChIPnexus_peak_5731b	
Merged-chr3R-5588859-1	chr3R	5588759	5588959	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_9325b	
Merged-chr3R-19114220-1	chr3R	19114120	19114320	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10944a	
Merged-chrU-9624192-2	chrU	9624032	9624352	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	2			Elba3_ChIPnexus_peak_12294a,Elba3_ChIPnexus_peak_12294b	
Merged-chr3R-19114519-1	chr3R	19114419	19114619	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10944b	
Merged-chr3L-13479338-1	chr3L	13479238	13479438	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_7085a	
Merged-chr3L-2882423-1	chr3L	2882323	2882523	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_5898b	
Merged-chr3R-18848836-1	chr3R	18848736	18848936	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10915	
Merged-chr3R-19033602-1	chr3R	19033502	19033702	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10936	
Merged-chr3R-19184561-1	chr3R	19184461	19184661	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10960	
Merged-chr3R-19191338-1	chr3R	19191238	19191438	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10961	
Merged-chr2R-9452190-1	chr2R	9452090	9452290	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3908	
Merged-chr3R-19607564-1	chr3R	19607464	19607664	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10992	
Merged-chr2L-19413834-1	chr2L	19413734	19413934	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2301	
Merged-chr2L-19479881-1	chr2L	19479781	19479981	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2314	
Merged-chr2R-9710426-1	chr2R	9710326	9710526	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3927	
Merged-chr2R-9810238-1	chr2R	9810138	9810338	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3939	
Merged-chr2R-9848254-1	chr2R	9848154	9848354	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3957	
Merged-chrX-18752339-1	chrX	18752239	18752439	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_14292b	
Merged-chr3R-15673608-1	chr3R	15673508	15673708	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10540b	
Merged-chr2L-3466067-1	chr2L	3465967	3466167	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_398b	
Merged-chr3R-15690133-1	chr3R	15690033	15690233	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10542b	
Merged-chr2RHet-3200830-2	chr2RHet	3200700	3200961	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	2			Elba3_ChIPnexus_peak_5494a,Elba3_ChIPnexus_peak_5494b	
Merged-chr3L-19902992-1	chr3L	19902892	19903092	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_7898b	
Merged-chr2R-12159244-1	chr2R	12159144	12159344	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_4297a	
Merged-chr2R-17270013-1	chr2R	17269913	17270113	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_4941b	
Merged-chr3L-6735477-3	chr3L	6735304	6735673	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	3			Elba3_ChIPnexus_peak_6291c,Elba3_ChIPnexus_peak_6291d,Elba3_ChIPnexus_peak_6291e	
Merged-chr3R-9214441-1	chr3R	9214341	9214541	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_9738a	
Merged-chr3R-12282131-1	chr3R	12282031	12282231	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10141b	
Merged-chr3L-4625827-1	chr3L	4625727	4625927	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6134a	
Merged-chr3L-4626095-1	chr3L	4625995	4626195	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6134c	
Merged-chr3R-245464-1	chr3R	245364	245564	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_8538b	
Merged-chr2R-18588162-1	chr2R	18588062	18588262	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_5097a	
Merged-chr3L-6760307-1	chr3L	6760207	6760407	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6299a	
Merged-chr3L-6760575-1	chr3L	6760475	6760675	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6299c	
