#name (cmd = mergePeaks -d 100 Elba1_ChIPnexus_sumit_q10.bed Elba2_ChIPnexus_sumit_q5.bed Elba3_ChIPnexus_sumit_q10.bed Insv_ChIPnexus_sumit_q10.bed -venn chipseq_100_venn.txt)	chr	start	end	strand	Stat	Parent files	Total subpeaks	Elba1_ChIPnexus_sumit_q10.bed	Elba2_ChIPnexus_sumit_q5.bed	Elba3_ChIPnexus_sumit_q10.bed	Insv_ChIPnexus_sumit_q10.bed
Merged-chrX-6595179-2	chrX	6595118	6595241	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	2			Elba3_ChIPnexus_peak_12963a	Insv_ChIPnexus_peak_13121e
Merged-chr3R-25054860-2	chr3R	25054787	25054933	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	2			Elba3_ChIPnexus_peak_11601b	Insv_ChIPnexus_peak_11703
Merged-chr3R-2948661-2	chr3R	2948607	2948715	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	2			Elba3_ChIPnexus_peak_8956a	Insv_ChIPnexus_peak_9046b
Merged-chrX-4980393-2	chrX	4980331	4980456	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	2			Elba3_ChIPnexus_peak_12806a	Insv_ChIPnexus_peak_12948e
Merged-chr3R-25083715-2	chr3R	25083648	25083782	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	2			Elba3_ChIPnexus_peak_11605a	Insv_ChIPnexus_peak_11706a
Merged-chr3R-15847003-3	chr3R	15846865	15847140	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3			Elba3_ChIPnexus_peak_10568b	Insv_ChIPnexus_peak_10696b,Insv_ChIPnexus_peak_10696c
Merged-chrX-13716288-2	chrX	13716237	13716340	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	2			Elba3_ChIPnexus_peak_13761a	Insv_ChIPnexus_peak_13971c
Merged-chrX-13887550-2	chrX	13887479	13887621	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	2			Elba3_ChIPnexus_peak_13768b	Insv_ChIPnexus_peak_13978b
Merged-chrX-12513061-2	chrX	12513010	12513113	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	2			Elba3_ChIPnexus_peak_13617	Insv_ChIPnexus_peak_13819
Merged-chr2R-16439656-2	chr2R	16439593	16439720	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	2			Elba3_ChIPnexus_peak_4806a	Insv_ChIPnexus_peak_4821a
Merged-chr3R-12465881-3	chr3R	12465753	12466003	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3			Elba3_ChIPnexus_peak_10166b	Insv_ChIPnexus_peak_10258b,Insv_ChIPnexus_peak_10258a
Merged-chrX-12657683-2	chrX	12657626	12657741	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	2			Elba3_ChIPnexus_peak_13645	Insv_ChIPnexus_peak_13848
Merged-chr4-529810-2	chr4	529734	529886	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	2			Elba3_ChIPnexus_peak_12052	Insv_ChIPnexus_peak_12153
Merged-chr4-627967-2	chr4	627914	628020	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	2			Elba3_ChIPnexus_peak_12064	Insv_ChIPnexus_peak_12166
Merged-chrX-13171861-3	chrX	13171779	13171931	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3			Elba3_ChIPnexus_peak_13694	Insv_ChIPnexus_peak_13910e,Insv_ChIPnexus_peak_13910f
Merged-chrX-13172829-2	chrX	13172775	13172883	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	2			Elba3_ChIPnexus_peak_13695	Insv_ChIPnexus_peak_13912a
Merged-chr2R-17759163-2	chr2R	17759096	17759230	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	2			Elba3_ChIPnexus_peak_5004	Insv_ChIPnexus_peak_5013a
Merged-chr3L-9470086-2	chr3L	9470036	9470137	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	2			Elba3_ChIPnexus_peak_6621	Insv_ChIPnexus_peak_6693
Merged-chr3L-11198849-2	chr3L	11198771	11198927	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	2			Elba3_ChIPnexus_peak_6802a	Insv_ChIPnexus_peak_6880e
Merged-chr3L-9891675-2	chr3L	9891621	9891729	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	2			Elba3_ChIPnexus_peak_6680	Insv_ChIPnexus_peak_6741
Merged-chr3L-11208844-3	chr3L	11208750	11208923	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3			Elba3_ChIPnexus_peak_6806b	Insv_ChIPnexus_peak_6885a,Insv_ChIPnexus_peak_6885b
Merged-chr2L-16593277-4	chr2L	16593180	16593378	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4			Elba3_ChIPnexus_peak_2004a,Elba3_ChIPnexus_peak_2004b	Insv_ChIPnexus_peak_2048a,Insv_ChIPnexus_peak_2048b
Merged-chr2R-4620985-2	chr2R	4620935	4621035	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	2			Elba3_ChIPnexus_peak_3206b	Insv_ChIPnexus_peak_3217
Merged-chr2R-13300221-3	chr2R	13300139	13300329	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3			Elba3_ChIPnexus_peak_4408a,Elba3_ChIPnexus_peak_4408b	Insv_ChIPnexus_peak_4440a
Merged-chr2L-16601854-3	chr2L	16601765	16601926	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	3			Elba3_ChIPnexus_peak_2006d	Insv_ChIPnexus_peak_2054d,Insv_ChIPnexus_peak_2054e
Merged-chr2L-8206128-2	chr2L	8206065	8206192	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	2			Elba3_ChIPnexus_peak_1003	Insv_ChIPnexus_peak_1014
Merged-chr2L-21814628-2	chr2L	21814557	21814700	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	2			Elba3_ChIPnexus_peak_2613	Insv_ChIPnexus_peak_2663
Merged-chr2L-21992005-2	chr2L	21991953	21992058	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	2			Elba3_ChIPnexus_peak_2634	Insv_ChIPnexus_peak_2687
Merged-chr2L-8311188-2	chr2L	8311137	8311240	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	2			Elba3_ChIPnexus_peak_1034	Insv_ChIPnexus_peak_1042
Merged-chr3R-25130016-2	chr3R	25129953	25130080	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	2			Elba3_ChIPnexus_peak_11610a	Insv_ChIPnexus_peak_11717b
Merged-chr2L-8420217-2	chr2L	8420165	8420269	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	2			Elba3_ChIPnexus_peak_1061	Insv_ChIPnexus_peak_1067
Merged-chr2L-8437364-2	chr2L	8437308	8437420	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	2			Elba3_ChIPnexus_peak_1062	Insv_ChIPnexus_peak_1071
Merged-chr2L-8488912-2	chr2L	8488862	8488963	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	2			Elba3_ChIPnexus_peak_1069	Insv_ChIPnexus_peak_1082
Merged-chr3L-18815690-2	chr3L	18815640	18815740	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	2			Elba3_ChIPnexus_peak_7763a	Insv_ChIPnexus_peak_7892a
Merged-chr3L-692937-4	chr3L	692838	693042	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4			Elba3_ChIPnexus_peak_5623b,Elba3_ChIPnexus_peak_5623a	Insv_ChIPnexus_peak_5646a,Insv_ChIPnexus_peak_5646b
Merged-chr2L-5009744-6	chr2L	5009596	5009900	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	6			Elba3_ChIPnexus_peak_575e,Elba3_ChIPnexus_peak_575c,Elba3_ChIPnexus_peak_575d	Insv_ChIPnexus_peak_582c,Insv_ChIPnexus_peak_582d,Insv_ChIPnexus_peak_582e
Merged-chr2R-18770313-4	chr2R	18770150	18770451	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4			Elba3_ChIPnexus_peak_5118c,Elba3_ChIPnexus_peak_5118b	Insv_ChIPnexus_peak_5118a,Insv_ChIPnexus_peak_5118b
Merged-chr2L-22133063-4	chr2L	22132948	22133207	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4			Elba3_ChIPnexus_peak_2656b,Elba3_ChIPnexus_peak_2656a	Insv_ChIPnexus_peak_2707a,Insv_ChIPnexus_peak_2707b
Merged-chr3R-26772374-4	chr3R	26772221	26772504	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	4			Elba3_ChIPnexus_peak_11804	Insv_ChIPnexus_peak_11915a,Insv_ChIPnexus_peak_11915b,Insv_ChIPnexus_peak_11915c
Merged-chr2R-2580043-1	chr2R	2579993	2580093	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_667		
Merged-chr2R-3237489-1	chr2R	3237439	3237539	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_690		
Merged-chrX-12638301-1	chrX	12638251	12638351	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3211		
Merged-chrX-13809421-1	chrX	13809371	13809471	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3244		
Merged-chrX-15848333-1	chrX	15848283	15848383	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3284		
Merged-chr2R-3390604-1	chr2R	3390554	3390654	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_701		
Merged-chr2R-3688779-1	chr2R	3688729	3688829	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_712		
Merged-chr2R-3819544-1	chr2R	3819494	3819594	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_716		
Merged-chr2R-4133505-1	chr2R	4133455	4133555	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_732		
Merged-chr2R-5023554-1	chr2R	5023504	5023604	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_753		
Merged-chr2R-5579912-1	chr2R	5579862	5579962	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_775		
Merged-chrX-17262983-1	chrX	17262933	17263033	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3339		
Merged-chrX-18137510-1	chrX	18137460	18137560	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3359		
Merged-chrX-19327654-1	chrX	19327604	19327704	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3382		
Merged-chrX-19648316-1	chrX	19648266	19648366	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3395		
Merged-chrX-19987043-1	chrX	19986993	19987093	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3399		
Merged-chr2R-6763269-1	chr2R	6763219	6763319	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_807		
Merged-chr2R-8548459-1	chr2R	8548409	8548509	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_876		
Merged-chr2R-9756644-1	chr2R	9756594	9756694	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_915		
Merged-chr3R-381628-1	chr3R	381578	381678	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2036		
Merged-chr3R-4506576-1	chr3R	4506526	4506626	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2164b		
Merged-chr3R-2700268-1	chr3R	2700218	2700318	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2107		
Merged-chr3R-2954004-1	chr3R	2953954	2954054	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2120		
Merged-chr3R-3761924-1	chr3R	3761874	3761974	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2134		
Merged-chr3R-5035998-1	chr3R	5035948	5036048	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2184		
Merged-chr3R-7503112-1	chr3R	7503062	7503162	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2265		
Merged-chr3R-8257296-1	chr3R	8257246	8257346	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2291		
Merged-chr3R-9120137-1	chr3R	9120087	9120187	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2308		
Merged-chr3R-9814212-1	chr3R	9814162	9814262	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2321		
Merged-chr3R-9950906-1	chr3R	9950856	9950956	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2331		
Merged-chr3R-10575060-1	chr3R	10575010	10575110	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2353		
Merged-chr3R-12560284-1	chr3R	12560234	12560334	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2408		
Merged-chr3R-12569163-1	chr3R	12569113	12569213	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2409		
Merged-chr3R-13948554-1	chr3R	13948504	13948604	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2458		
Merged-chr3R-15199006-1	chr3R	15198956	15199056	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2493		
Merged-chr4-591318-1	chr4	591268	591368	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2849c		
Merged-chr3R-17061505-1	chr3R	17061455	17061555	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2549		
Merged-chr3R-17120750-1	chr3R	17120700	17120800	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2550		
Merged-chr3R-17213471-1	chr3R	17213421	17213521	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2553		
Merged-chr3R-17383027-1	chr3R	17382977	17383077	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2563		
Merged-chr3R-17431788-1	chr3R	17431738	17431838	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2566		
Merged-chr3R-17443878-1	chr3R	17443828	17443928	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2567		
Merged-chr2R-12108784-1	chr2R	12108734	12108834	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_1001		
Merged-chr2R-12225063-1	chr2R	12225013	12225113	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_1007		
Merged-chr2R-12659317-1	chr2R	12659267	12659367	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_1015		
Merged-chr3R-19972775-1	chr3R	19972725	19972825	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2626		
Merged-chr2R-13149335-1	chr2R	13149285	13149385	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_1025		
Merged-chr2R-13349895-1	chr2R	13349845	13349945	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_1031		
Merged-chr2R-13660203-1	chr2R	13660153	13660253	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_1045		
Merged-chr2R-15325369-1	chr2R	15325319	15325419	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_1086		
Merged-chr2R-15964947-1	chr2R	15964897	15964997	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_1105		
Merged-chr3R-23594795-1	chr3R	23594745	23594845	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2722		
Merged-chr2R-16515866-1	chr2R	16515816	16515916	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_1120		
Merged-chr2R-16962379-1	chr2R	16962329	16962429	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_1137		
Merged-chr2R-17553665-1	chr2R	17553615	17553715	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_1154		
Merged-chr2R-18144310-1	chr2R	18144260	18144360	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_1164		
Merged-chr3R-25653042-1	chr3R	25652992	25653092	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2772		
Merged-chr2R-19076376-1	chr2R	19076326	19076426	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_1180		
Merged-chr3R-26731725-1	chr3R	26731675	26731775	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2790		
Merged-chr2R-19404522-1	chr2R	19404472	19404572	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_1191		
Merged-chr2R-19440771-1	chr2R	19440721	19440821	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_1194		
Merged-chr3R-27444147-1	chr3R	27444097	27444197	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2803		
Merged-chr3R-27543345-1	chr3R	27543295	27543395	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2804		
Merged-chr4-161768-1	chr4	161718	161818	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2830		
Merged-chr4-239151-1	chr4	239101	239201	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2834		
Merged-chr2R-20791427-1	chr2R	20791377	20791477	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_1245		
Merged-chr2RHet-173-1	chr2RHet	123	223	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_1255		
Merged-chr2RHet-203608-1	chr2RHet	203558	203658	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_1257		
Merged-chr2RHet-2599340-1	chr2RHet	2599290	2599390	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_1266		
Merged-chr4-988468-1	chr4	988418	988518	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2870		
Merged-chr2L-2009523-1	chr2L	2009473	2009573	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_47		
Merged-chrU-254296-1	chrU	254246	254346	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2884		
Merged-chr3L-271601-1	chr3L	271551	271651	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_1285		
Merged-chrU-4621282-1	chrU	4621232	4621332	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2895		
Merged-chr2L-4444401-1	chr2L	4444351	4444451	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_96		
Merged-chrU-5293874-1	chrU	5293824	5293924	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2903		
Merged-chr3L-717209-1	chr3L	717159	717259	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_1302		
Merged-chrU-6815385-1	chrU	6815335	6815435	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2915		
Merged-chrU-8446099-1	chrU	8446049	8446149	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2920		
Merged-chrU-8700821-1	chrU	8700771	8700871	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2923		
Merged-chrU-9113602-1	chrU	9113552	9113652	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2927		
Merged-chrU-9143133-1	chrU	9143083	9143183	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2928		
Merged-chr3L-1534666-1	chr3L	1534616	1534716	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_1325		
Merged-chrU-9463909-1	chrU	9463859	9463959	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2930		
Merged-chrU-10033879-1	chrU	10033829	10033929	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2939		
Merged-chrX-289926-1	chrX	289876	289976	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2944		
Merged-chr3L-2363510-1	chr3L	2363460	2363560	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_1346		
Merged-chrX-580490-1	chrX	580440	580540	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2960		
Merged-chrX-1029876-1	chrX	1029826	1029926	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2966		
Merged-chr3L-3111258-1	chr3L	3111208	3111308	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_1367		
Merged-chrX-1169031-1	chrX	1168981	1169081	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2970		
Merged-chrX-2197538-1	chrX	2197488	2197588	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2996		
Merged-chr3L-3845921-1	chr3L	3845871	3845971	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_1392		
Merged-chr3L-3878918-1	chr3L	3878868	3878968	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_1394		
Merged-chrU-2149523-1	chrU	2149473	2149573	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2890a		
Merged-chrU-2149673-1	chrU	2149623	2149723	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2890b		
Merged-chr3L-4186062-1	chr3L	4186012	4186112	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_1409		
Merged-chr3L-4283598-1	chr3L	4283548	4283648	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_1413		
Merged-chr3L-5785988-1	chr3L	5785938	5786038	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_1440		
Merged-chr3L-5794529-1	chr3L	5794479	5794579	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_1441		
Merged-chr3L-5838912-1	chr3L	5838862	5838962	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_1442		
Merged-chr3L-5969451-1	chr3L	5969401	5969501	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_1447		
Merged-chr3L-6345595-1	chr3L	6345545	6345645	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_1452		
Merged-chr3L-6798138-1	chr3L	6798088	6798188	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_1464		
Merged-chr3L-6948977-1	chr3L	6948927	6949027	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_1467		
Merged-chr3L-10239532-1	chr3L	10239482	10239582	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_1553		
Merged-chr3L-10247581-1	chr3L	10247531	10247631	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_1554		
Merged-chr3L-10255075-1	chr3L	10255025	10255125	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_1557		
Merged-chr3L-10841808-1	chr3L	10841758	10841858	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_1565		
Merged-chr3L-10865604-1	chr3L	10865554	10865654	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_1566		
