#name (cmd = mergePeaks -d 10 Elba1_ChIPnexus_sumit_q10.bed Elba2_ChIPnexus_sumit_q5.bed Elba3_ChIPnexus_sumit_q10.bed Insv_ChIPnexus_sumit_q10.bed -venn chipseq_10_venn.txt)	chr	start	end	strand	Stat	Parent files	Total subpeaks	Elba1_ChIPnexus_sumit_q10.bed	Elba2_ChIPnexus_sumit_q5.bed	Elba3_ChIPnexus_sumit_q10.bed	Insv_ChIPnexus_sumit_q10.bed
Merged-chr2L-21992005-2	chr2L	21991998	21992013	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	2			Elba3_ChIPnexus_peak_2634	Insv_ChIPnexus_peak_2687
Merged-chr2L-8311188-2	chr2L	8311182	8311195	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	2			Elba3_ChIPnexus_peak_1034	Insv_ChIPnexus_peak_1042
Merged-chr2L-8420217-2	chr2L	8420210	8420224	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	2			Elba3_ChIPnexus_peak_1061	Insv_ChIPnexus_peak_1067
Merged-chr2L-8488912-2	chr2L	8488907	8488918	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	2			Elba3_ChIPnexus_peak_1069	Insv_ChIPnexus_peak_1082
Merged-chr3L-18815690-2	chr3L	18815685	18815695	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	2			Elba3_ChIPnexus_peak_7763a	Insv_ChIPnexus_peak_7892a
Merged-chr3L-18815903-2	chr3L	18815896	18815910	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	2			Elba3_ChIPnexus_peak_7763b	Insv_ChIPnexus_peak_7892b
Merged-chr3L-18815974-2	chr3L	18815969	18815980	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed|Insv_ChIPnexus_sumit_q10.bed	2			Elba3_ChIPnexus_peak_7763c	Insv_ChIPnexus_peak_7892c
Merged-chr2R-1889932-1	chr2R	1889927	1889937	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_647		
Merged-chr2R-1903856-1	chr2R	1903851	1903861	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_648		
Merged-chr2R-2021696-1	chr2R	2021691	2021701	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_653		
Merged-chr2R-2337825-1	chr2R	2337820	2337830	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_658		
Merged-chr2R-2511972-1	chr2R	2511967	2511977	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_663		
Merged-chr2R-2580043-1	chr2R	2580038	2580048	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_667		
Merged-chr2R-2879960-1	chr2R	2879955	2879965	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_678		
Merged-chr2R-2968968-1	chr2R	2968963	2968973	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_683		
Merged-chr2R-3075986-1	chr2R	3075981	3075991	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_686		
Merged-chr2R-3237489-1	chr2R	3237484	3237494	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_690		
Merged-chr2R-3365138-1	chr2R	3365133	3365143	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_696		
Merged-chr2R-3377477-1	chr2R	3377472	3377482	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_699		
Merged-chrX-12360950-1	chrX	12360945	12360955	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3200		
Merged-chrX-12473718-1	chrX	12473713	12473723	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3202		
Merged-chrX-12552589-1	chrX	12552584	12552594	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3209		
Merged-chrX-12638301-1	chrX	12638296	12638306	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3211		
Merged-chrX-12784366-1	chrX	12784361	12784371	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3215		
Merged-chrX-13006090-1	chrX	13006085	13006095	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3219		
Merged-chrX-13315211-1	chrX	13315206	13315216	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3228		
Merged-chrX-13649903-1	chrX	13649898	13649908	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3241		
Merged-chrX-13809421-1	chrX	13809416	13809426	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3244		
Merged-chrX-15356722-1	chrX	15356717	15356727	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3258		
Merged-chrX-15446343-1	chrX	15446338	15446348	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3261		
Merged-chrX-15460302-1	chrX	15460297	15460307	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3262		
Merged-chrX-15488017-1	chrX	15488012	15488022	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3263		
Merged-chrX-15640685-1	chrX	15640680	15640690	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3268		
Merged-chrX-15764957-1	chrX	15764952	15764962	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3278		
Merged-chrX-15803246-1	chrX	15803241	15803251	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3281		
Merged-chrX-15848333-1	chrX	15848328	15848338	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3284		
Merged-chrX-15898560-1	chrX	15898555	15898565	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3287		
Merged-chrX-15988354-1	chrX	15988349	15988359	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3289		
Merged-chrX-16039395-1	chrX	16039390	16039400	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3291		
Merged-chrX-16191153-1	chrX	16191148	16191158	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3296		
Merged-chrX-16213799-1	chrX	16213794	16213804	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3299		
Merged-chrX-6943394-1	chrX	6943389	6943399	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3076a		
Merged-chrX-7056808-1	chrX	7056803	7056813	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3078b		
Merged-chr3R-21849193-1	chr3R	21849188	21849198	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2680b		
Merged-chr3L-1352269-1	chr3L	1352264	1352274	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_1320b		
Merged-chr2R-3390604-1	chr2R	3390599	3390609	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_701		
Merged-chr2R-3449569-1	chr2R	3449564	3449574	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_704		
Merged-chr2R-3549943-1	chr2R	3549938	3549948	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_709		
Merged-chr2R-3688779-1	chr2R	3688774	3688784	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_712		
Merged-chr2R-3819544-1	chr2R	3819539	3819549	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_716		
Merged-chr2R-3827375-1	chr2R	3827370	3827380	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_717		
Merged-chr2R-3885846-1	chr2R	3885841	3885851	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_721		
Merged-chr2R-3953427-1	chr2R	3953422	3953432	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_724		
Merged-chr2R-3974091-1	chr2R	3974086	3974096	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_725		
Merged-chr2R-3986749-1	chr2R	3986744	3986754	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_726		
Merged-chr2R-4133505-1	chr2R	4133500	4133510	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_732		
Merged-chr2R-4611815-1	chr2R	4611810	4611820	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_740		
Merged-chr2R-4845984-1	chr2R	4845979	4845989	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_746		
Merged-chr2R-5023554-1	chr2R	5023549	5023559	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_753		
Merged-chr2R-5334384-1	chr2R	5334379	5334389	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_766		
Merged-chr2R-5579912-1	chr2R	5579907	5579917	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_775		
Merged-chr2R-5580862-1	chr2R	5580857	5580867	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_776		
Merged-chrX-16217155-1	chrX	16217150	16217160	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3300		
Merged-chrX-16504917-1	chrX	16504912	16504922	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3312		
Merged-chrX-16535277-1	chrX	16535272	16535282	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3313		
Merged-chrX-16549816-1	chrX	16549811	16549821	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3316		
Merged-chrX-16550007-1	chrX	16550002	16550012	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3317		
Merged-chrX-16733358-1	chrX	16733353	16733363	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3321		
Merged-chrX-16834018-1	chrX	16834013	16834023	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3322		
Merged-chrX-16842661-1	chrX	16842656	16842666	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3324		
Merged-chrX-17064959-1	chrX	17064954	17064964	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3332		
Merged-chrX-17199835-1	chrX	17199830	17199840	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3337		
Merged-chrX-17208385-1	chrX	17208380	17208390	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3338		
Merged-chrX-17262983-1	chrX	17262978	17262988	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3339		
Merged-chrX-17592165-1	chrX	17592160	17592170	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3346		
Merged-chrX-17759402-1	chrX	17759397	17759407	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3353		
Merged-chrX-17978821-1	chrX	17978816	17978826	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3356		
Merged-chrX-17979079-1	chrX	17979074	17979084	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3357		
Merged-chrX-18137510-1	chrX	18137505	18137515	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3359		
Merged-chrX-18279184-1	chrX	18279179	18279189	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3360		
Merged-chrX-18700694-1	chrX	18700689	18700699	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3370		
Merged-chrX-19327654-1	chrX	19327649	19327659	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3382		
Merged-chrX-19391986-1	chrX	19391981	19391991	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3384		
Merged-chrX-19491726-1	chrX	19491721	19491731	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3388		
Merged-chrX-19648316-1	chrX	19648311	19648321	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3395		
Merged-chrX-19987043-1	chrX	19987038	19987048	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3399		
Merged-chr3L-15556836-1	chr3L	15556831	15556841	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_1739a		
Merged-chr3R-22362887-1	chr3R	22362882	22362892	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2691b		
Merged-chr2R-6670353-1	chr2R	6670348	6670358	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_801		
Merged-chr2R-6702188-1	chr2R	6702183	6702193	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_802		
Merged-chr2R-6707528-1	chr2R	6707523	6707533	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_803		
Merged-chr2R-6763269-1	chr2R	6763264	6763274	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_807		
Merged-chr2R-7069581-1	chr2R	7069576	7069586	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_813		
Merged-chr2R-7363350-1	chr2R	7363345	7363355	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_826		
Merged-chr2R-7506465-1	chr2R	7506460	7506470	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_831		
Merged-chr2R-7634724-1	chr2R	7634719	7634729	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_841		
Merged-chr2R-7653373-1	chr2R	7653368	7653378	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_844		
Merged-chr2R-7921497-1	chr2R	7921492	7921502	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_849		
Merged-chr2R-8028209-1	chr2R	8028204	8028214	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_851		
Merged-chr2R-8060847-1	chr2R	8060842	8060852	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_854		
Merged-chr2R-8236337-1	chr2R	8236332	8236342	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_864		
Merged-chr2R-8281913-1	chr2R	8281908	8281918	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_867		
Merged-chr2R-8313015-1	chr2R	8313010	8313020	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_868		
Merged-chr2R-8416623-1	chr2R	8416618	8416628	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_870		
Merged-chr2R-8500750-1	chr2R	8500745	8500755	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_875		
Merged-chr2R-8548459-1	chr2R	8548454	8548464	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_876		
Merged-chr2R-8774459-1	chr2R	8774454	8774464	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_882		
Merged-chr2R-9076531-1	chr2R	9076526	9076536	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_895		
Merged-chr2R-15392876-1	chr2R	15392871	15392881	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_1091b		
Merged-chrX-20499883-1	chrX	20499878	20499888	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3404		
Merged-chrX-20927947-1	chrX	20927942	20927952	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3407		
Merged-chrX-22366834-1	chrX	22366829	22366839	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_3418		
Merged-chr2R-9756644-1	chr2R	9756639	9756649	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_915		
Merged-chr2R-9814419-1	chr2R	9814414	9814424	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_917		
Merged-chr2R-9960803-1	chr2R	9960798	9960808	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_925		
Merged-chr2R-10638200-1	chr2R	10638195	10638205	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_947		
Merged-chr2R-11198546-1	chr2R	11198541	11198551	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_968		
Merged-chr2R-11563609-1	chr2R	11563604	11563614	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_979		
Merged-chr2R-11830425-1	chr2R	11830420	11830430	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_987		
Merged-chr2R-12012464-1	chr2R	12012459	12012469	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_994		
Merged-chr2R-12047498-1	chr2R	12047493	12047503	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_997		
Merged-chr2R-12068675-1	chr2R	12068670	12068680	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_998		
Merged-chr3L-15796492-1	chr3L	15796487	15796497	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_1753b		
Merged-chr2R-5295621-1	chr2R	5295616	5295626	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_764b		
Merged-chr3R-4160727-1	chr3R	4160722	4160732	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2154a		
Merged-chr3R-4160904-1	chr3R	4160899	4160909	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2154b		
Merged-chr3R-225442-1	chr3R	225437	225447	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2024		
Merged-chr3R-325280-1	chr3R	325275	325285	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2035		
Merged-chr3R-381628-1	chr3R	381623	381633	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2036		
Merged-chr3R-565312-1	chr3R	565307	565317	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2040		
Merged-chr3R-637554-1	chr3R	637549	637559	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2047		
Merged-chr3R-666889-1	chr3R	666884	666894	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2049		
Merged-chr3R-864663-1	chr3R	864658	864668	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2052		
Merged-chr3R-1183910-1	chr3R	1183905	1183915	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2061		
Merged-chr3R-2162210-1	chr3R	2162205	2162215	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2088		
Merged-chr3R-4506576-1	chr3R	4506571	4506581	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2164b		
Merged-chr3R-2674684-1	chr3R	2674679	2674689	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2103		
Merged-chr3R-2700268-1	chr3R	2700263	2700273	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2107		
Merged-chr3R-2954004-1	chr3R	2953999	2954009	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2120		
Merged-chr3R-3371762-1	chr3R	3371757	3371767	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2127		
Merged-chr3R-3375286-1	chr3R	3375281	3375291	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2128		
Merged-chr3R-3737576-1	chr3R	3737571	3737581	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2132		
Merged-chr3R-3761924-1	chr3R	3761919	3761929	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2134		
Merged-chr3R-4031720-1	chr3R	4031715	4031725	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2146		
Merged-chr3R-4132221-1	chr3R	4132216	4132226	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2153		
Merged-chr3R-4289755-1	chr3R	4289750	4289760	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2156		
Merged-chr3R-4417195-1	chr3R	4417190	4417200	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2161		
Merged-chr3R-4485405-1	chr3R	4485400	4485410	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2162		
Merged-chr3R-4552614-1	chr3R	4552609	4552619	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2169		
Merged-chr3R-4573046-1	chr3R	4573041	4573051	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2170		
Merged-chr3R-4864683-1	chr3R	4864678	4864688	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2181		
Merged-chr3R-5035998-1	chr3R	5035993	5036003	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2184		
Merged-chr3R-5046387-1	chr3R	5046382	5046392	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2185		
Merged-chr3R-5092513-1	chr3R	5092508	5092518	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2190		
Merged-chr3R-5205471-1	chr3R	5205466	5205476	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2194		
Merged-chr3R-5509182-1	chr3R	5509177	5509187	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2210		
Merged-chr3R-5873986-1	chr3R	5873981	5873991	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2220		
Merged-chr3R-6238622-1	chr3R	6238617	6238627	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2238		
Merged-chr3R-6539650-1	chr3R	6539645	6539655	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2243		
Merged-chr3R-6643538-1	chr3R	6643533	6643543	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2248		
Merged-chr3R-7503112-1	chr3R	7503107	7503117	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2265		
Merged-chr3R-7836574-1	chr3R	7836569	7836579	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2276		
Merged-chr3R-8106538-1	chr3R	8106533	8106543	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2283		
Merged-chr3R-8106754-1	chr3R	8106749	8106759	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2284		
Merged-chr3R-8257296-1	chr3R	8257291	8257301	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2291		
Merged-chr3R-8452544-1	chr3R	8452539	8452549	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2294		
Merged-chr3R-8452860-1	chr3R	8452855	8452865	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2295		
Merged-chr3R-8651297-1	chr3R	8651292	8651302	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2298		
Merged-chr3L-16759188-1	chr3L	16759183	16759193	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_1788a		
Merged-chr3R-12817652-1	chr3R	12817647	12817657	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed	1		Elba2_ChIPnexus_peak_2429b		
