#name (cmd = mergePeaks -d 25 Elba1_ChIPnexus_sumit_q10.bed Elba2_ChIPnexus_sumit_q5.bed Elba3_ChIPnexus_sumit_q10.bed Insv_ChIPnexus_sumit_q10.bed -venn chipseq_25_venn.txt)	chr	start	end	strand	Stat	Parent files	Total subpeaks	Elba1_ChIPnexus_sumit_q10.bed	Elba2_ChIPnexus_sumit_q5.bed	Elba3_ChIPnexus_sumit_q10.bed	Insv_ChIPnexus_sumit_q10.bed
Merged-chr3R-16293139-2	chr3R	16293120	16293159	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Insv_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2518		Insv_ChIPnexus_peak_10725
Merged-chr4-513523-2	chr4	513510	513536	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Insv_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2845		Insv_ChIPnexus_peak_12149b
Merged-chr2R-21063231-2	chr2R	21063217	21063246	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Insv_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1251		Insv_ChIPnexus_peak_5425
Merged-chr4-1096089-2	chr4	1096070	1096109	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Insv_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2876		Insv_ChIPnexus_peak_12242a
Merged-chr2L-4332421-2	chr2L	4332409	4332434	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Insv_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_89		Insv_ChIPnexus_peak_484b
Merged-chr3L-9118789-2	chr3L	9118771	9118807	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Insv_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1523a		Insv_ChIPnexus_peak_6634c
Merged-chrU-8734695-2	chrU	8734672	8734719	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Insv_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2925		Insv_ChIPnexus_peak_12371
Merged-chr3L-1673190-2	chr3L	1673174	1673206	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Insv_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1334		Insv_ChIPnexus_peak_5785
Merged-chr3L-2587024-2	chr3L	2587007	2587041	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Insv_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1355		Insv_ChIPnexus_peak_5875c
Merged-chr3L-8925749-2	chr3L	8925729	8925770	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Insv_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1513		Insv_ChIPnexus_peak_6602
Merged-chr3L-11270250-2	chr3L	11270229	11270271	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Insv_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1590		Insv_ChIPnexus_peak_6899
Merged-chr3L-12223927-2	chr3L	12223905	12223949	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Insv_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1617		Insv_ChIPnexus_peak_7011
Merged-chr3L-15227613-2	chr3L	15227591	15227635	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Insv_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1727		Insv_ChIPnexus_peak_7422a
Merged-chr3L-15228616-2	chr3L	15228595	15228638	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Insv_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1728		Insv_ChIPnexus_peak_7423c
Merged-chr3L-16670558-2	chr3L	16670539	16670577	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Insv_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1783		Insv_ChIPnexus_peak_7649
Merged-chr3L-17982530-2	chr3L	17982511	17982550	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Insv_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1815		Insv_ChIPnexus_peak_7795b
Merged-chr2L-6480960-2	chr2L	6480945	6480976	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Insv_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_164		Insv_ChIPnexus_peak_768b
Merged-chr3L-21261084-2	chr3L	21261063	21261106	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Insv_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1935		Insv_ChIPnexus_peak_8263c
Merged-chr2L-11808067-2	chr2L	11808051	11808084	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Insv_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_336		Insv_ChIPnexus_peak_1528
Merged-chr2L-15306977-2	chr2L	15306961	15306993	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Insv_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_414		Insv_ChIPnexus_peak_1902d
Merged-chrX-4093089-2	chrX	4093073	4093105	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Insv_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_3029		Insv_ChIPnexus_peak_12862e
Merged-chrX-4306738-2	chrX	4306725	4306752	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Insv_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_3032		Insv_ChIPnexus_peak_12876a
Merged-chr2L-10647951-2	chr2L	10647933	10647970	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Insv_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_309b		Insv_ChIPnexus_peak_1425c
Merged-chrX-8165411-2	chrX	8165394	8165429	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Insv_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_3119		Insv_ChIPnexus_peak_13345a
Merged-chr2R-3365144-2	chr2R	3365126	3365163	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_696	Elba3_ChIPnexus_peak_3048	
Merged-chr2R-3377483-2	chr2R	3377465	3377501	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_699	Elba3_ChIPnexus_peak_3052e	
Merged-chrX-12507428-2	chrX	12507412	12507445	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_3206	Elba3_ChIPnexus_peak_13615	
Merged-chrX-14919395-2	chrX	14919382	14919409	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_3253	Elba3_ChIPnexus_peak_13826	
Merged-chrX-15446354-2	chrX	15446331	15446377	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_3261	Elba3_ChIPnexus_peak_13870	
Merged-chrX-15887171-2	chrX	15887157	15887186	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_3286	Elba3_ChIPnexus_peak_13970	
Merged-chrX-15898569-2	chrX	15898548	15898591	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_3287	Elba3_ChIPnexus_peak_13973	
Merged-chrX-16039387-2	chrX	16039367	16039407	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_3291	Elba3_ChIPnexus_peak_13989	
Merged-chr3L-1352278-2	chr3L	1352257	1352299	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1320b	Elba3_ChIPnexus_peak_5709b	
Merged-chr2R-3986760-2	chr2R	3986737	3986784	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_726	Elba3_ChIPnexus_peak_3140e	
Merged-chr2R-4611822-2	chr2R	4611803	4611841	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_740	Elba3_ChIPnexus_peak_3203b	
Merged-chr2R-5094849-2	chr2R	5094834	5094865	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_759	Elba3_ChIPnexus_peak_3286a	
Merged-chr2R-5580867-2	chr2R	5580850	5580885	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_776	Elba3_ChIPnexus_peak_3350	
Merged-chrX-16224923-2	chrX	16224906	16224940	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_3301	Elba3_ChIPnexus_peak_14017	
Merged-chrX-16535287-2	chrX	16535265	16535309	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_3313	Elba3_ChIPnexus_peak_14065	
Merged-chrX-17208392-2	chrX	17208373	17208411	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_3338	Elba3_ChIPnexus_peak_14150b	
Merged-chrX-17979069-2	chrX	17979048	17979091	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_3357	Elba3_ChIPnexus_peak_14236b	
Merged-chr2R-6726219-2	chr2R	6726207	6726232	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_804	Elba3_ChIPnexus_peak_3508a	
Merged-chr2R-8060839-2	chr2R	8060820	8060859	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_854	Elba3_ChIPnexus_peak_3685b	
Merged-chr2R-8281903-2	chr2R	8281882	8281925	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_867	Elba3_ChIPnexus_peak_3713	
Merged-chrX-20499873-2	chrX	20499852	20499895	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_3404	Elba3_ChIPnexus_peak_14475	
Merged-chrX-21834941-2	chrX	21834929	21834954	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_3413	Elba3_ChIPnexus_peak_14539	
Merged-chr2R-9433613-2	chr2R	9433601	9433626	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_905	Elba3_ChIPnexus_peak_3897b	
Merged-chr2R-9814425-2	chr2R	9814407	9814444	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_917	Elba3_ChIPnexus_peak_3943	
Merged-chr2R-9891000-2	chr2R	9890986	9891015	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_922	Elba3_ChIPnexus_peak_3970b	
Merged-chr2R-10534383-2	chr2R	10534366	10534400	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_946	Elba3_ChIPnexus_peak_4059	
Merged-chr2R-10656498-2	chr2R	10656484	10656512	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_949	Elba3_ChIPnexus_peak_4068b	
Merged-chr2R-11985574-2	chr2R	11985559	11985590	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_992	Elba3_ChIPnexus_peak_4253	
Merged-chr3LHet-1819354-2	chr3LHet	1819342	1819367	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2008	Elba3_ChIPnexus_peak_8470	
Merged-chr3LHet-2402311-2	chr3LHet	2402297	2402325	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2011	Elba3_ChIPnexus_peak_8489	
Merged-chr3LHet-2478301-2	chr3LHet	2478288	2478315	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2013	Elba3_ChIPnexus_peak_8492	
Merged-chr3R-1657101-2	chr3R	1657088	1657114	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2085	Elba3_ChIPnexus_peak_8797	
Merged-chr3R-2892774-2	chr3R	2892758	2892790	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2114	Elba3_ChIPnexus_peak_8937	
Merged-chr3R-3838915-2	chr3R	3838899	3838932	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2138	Elba3_ChIPnexus_peak_9035a	
Merged-chr3R-3971691-2	chr3R	3971676	3971707	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2141	Elba3_ChIPnexus_peak_9062	
Merged-chr3R-4573052-2	chr3R	4573034	4573071	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2170	Elba3_ChIPnexus_peak_9155a	
Merged-chr3R-4635436-2	chr3R	4635420	4635453	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2174	Elba3_ChIPnexus_peak_9163	
Merged-chr3R-5046396-2	chr3R	5046375	5046417	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2185	Elba3_ChIPnexus_peak_9217c	
Merged-chr3R-6156608-2	chr3R	6156594	6156622	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2233	Elba3_ChIPnexus_peak_9394	
Merged-chr3R-6698049-2	chr3R	6698034	6698064	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2250	Elba3_ChIPnexus_peak_9466	
Merged-chr3R-8239534-2	chr3R	8239518	8239550	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2288	Elba3_ChIPnexus_peak_9641b	
Merged-chr3R-10514161-2	chr3R	10514148	10514174	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2345	Elba3_ChIPnexus_peak_9910	
Merged-chr3R-10539622-2	chr3R	10539602	10539643	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2349	Elba3_ChIPnexus_peak_9913a	
Merged-chr3R-11917111-2	chr3R	11917087	11917135	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2382	Elba3_ChIPnexus_peak_10079	
Merged-chr3R-15052381-2	chr3R	15052362	15052400	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2489	Elba3_ChIPnexus_peak_10492b	
Merged-chr3R-15687085-2	chr3R	15687066	15687104	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2502	Elba3_ChIPnexus_peak_10541b	
Merged-chr3R-15728205-2	chr3R	15728190	15728221	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2503	Elba3_ChIPnexus_peak_10546a	
Merged-chr3R-16885346-2	chr3R	16885331	16885362	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2536	Elba3_ChIPnexus_peak_10659	
Merged-chr3R-18313317-2	chr3R	18313303	18313332	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2592	Elba3_ChIPnexus_peak_10867c	
Merged-chr3L-13426662-2	chr3L	13426646	13426678	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1657b	Elba3_ChIPnexus_peak_7077b	
Merged-chr3R-18887040-2	chr3R	18887026	18887054	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2602	Elba3_ChIPnexus_peak_10918	
Merged-chr3R-19106874-2	chr3R	19106852	19106897	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2607	Elba3_ChIPnexus_peak_10943	
Merged-chr3R-20084153-2	chr3R	20084139	20084168	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2634	Elba3_ChIPnexus_peak_11100a	
Merged-chr3R-21429758-2	chr3R	21429742	21429775	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2666	Elba3_ChIPnexus_peak_11281b	
Merged-chr3R-21855561-2	chr3R	21855538	21855584	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2681	Elba3_ChIPnexus_peak_11323b	
Merged-chr3R-22010316-2	chr3R	22010303	22010329	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2688	Elba3_ChIPnexus_peak_11340	
Merged-chr2R-15142675-2	chr2R	15142662	15142688	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1080	Elba3_ChIPnexus_peak_4645	
Merged-chr2R-15343670-2	chr2R	15343657	15343684	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1087	Elba3_ChIPnexus_peak_4684a	
Merged-chr2R-15343936-2	chr2R	15343920	15343952	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1088	Elba3_ChIPnexus_peak_4684b	
Merged-chr3R-22683913-2	chr3R	22683900	22683927	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2697	Elba3_ChIPnexus_peak_11371	
Merged-chr2R-15960554-2	chr2R	15960537	15960572	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1104	Elba3_ChIPnexus_peak_4758	
Merged-chr3R-23461578-2	chr3R	23461562	23461595	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2716	Elba3_ChIPnexus_peak_11459a	
Merged-chr3R-24523080-2	chr3R	24523060	24523100	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2733	Elba3_ChIPnexus_peak_11525	
Merged-chr3R-24942039-2	chr3R	24942025	24942054	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2748	Elba3_ChIPnexus_peak_11582	
Merged-chr3R-25578371-2	chr3R	25578354	25578389	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2765	Elba3_ChIPnexus_peak_11656	
Merged-chr3R-27421935-2	chr3R	27421916	27421955	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2801	Elba3_ChIPnexus_peak_11840	
Merged-chr2R-19841604-2	chr2R	19841591	19841618	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1213	Elba3_ChIPnexus_peak_5240	
Merged-chr2L-10226210-2	chr2L	10226189	10226231	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_281a	Elba3_ChIPnexus_peak_1289a	
Merged-chr2L-600888-2	chr2L	600869	600908	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_22	Elba3_ChIPnexus_peak_112c	
Merged-chr2RHet-2799354-2	chr2RHet	2799342	2799366	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1267	Elba3_ChIPnexus_peak_5481	
Merged-chr2RHet-3172917-2	chr2RHet	3172900	3172935	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1269	Elba3_ChIPnexus_peak_5490	
Merged-chr2L-4444707-2	chr2L	4444693	4444721	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_97	Elba3_ChIPnexus_peak_504c	
Merged-chr3L-1796086-2	chr3L	1796072	1796101	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1336	Elba3_ChIPnexus_peak_5785	
Merged-chrX-1167727-2	chrX	1167715	1167739	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2969	Elba3_ChIPnexus_peak_12427	
Merged-chr3L-3148349-2	chr3L	3148330	3148369	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1369	Elba3_ChIPnexus_peak_5929b	
Merged-chrX-1248007-2	chrX	1247986	1248029	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_2972	Elba3_ChIPnexus_peak_12437	
Merged-chr3L-3907510-2	chr3L	3907494	3907526	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1398	Elba3_ChIPnexus_peak_6037	
Merged-chr3L-4040817-2	chr3L	4040802	4040832	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1401	Elba3_ChIPnexus_peak_6049	
Merged-chr3L-4059814-2	chr3L	4059802	4059827	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1402	Elba3_ChIPnexus_peak_6051	
Merged-chr3L-5925746-2	chr3L	5925731	5925761	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1444	Elba3_ChIPnexus_peak_6232c	
Merged-chr3L-9435922-2	chr3L	9435910	9435935	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1532	Elba3_ChIPnexus_peak_6609	
Merged-chr3L-9962586-2	chr3L	9962570	9962602	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1552	Elba3_ChIPnexus_peak_6686	
Merged-chr3L-11209330-2	chr3L	11209307	11209353	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1586	Elba3_ChIPnexus_peak_6806e	
Merged-chr3L-12716798-2	chr3L	12716779	12716818	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1641	Elba3_ChIPnexus_peak_6992a	
Merged-chr3L-14030121-2	chr3L	14030102	14030140	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1678	Elba3_ChIPnexus_peak_7135b	
Merged-chr3L-14131809-2	chr3L	14131794	14131825	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1683	Elba3_ChIPnexus_peak_7153	
Merged-chr2R-11266392-2	chr2R	11266374	11266411	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_973b	Elba3_ChIPnexus_peak_4157c	
Merged-chr3L-15496103-2	chr3L	15496085	15496122	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1736	Elba3_ChIPnexus_peak_7354	
Merged-chr3L-16137103-2	chr3L	16137086	16137121	+	0.000000	Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	2		Elba2_ChIPnexus_peak_1766	Elba3_ChIPnexus_peak_7477a	
